id,split,wall_num,total_length,best_frame_deg,mean_residual_deg,max_residual_deg,max_adjacent_deviation_deg,non90_corner_count,atlanta_candidate,reason
r47D5H71a5s_e0a910e3d4374cf9811487e78a5447a4,train,4,12.146983,0.000,0.000,0.000,0.000,0,0,Manhattan-like
r47D5H71a5s_e14074a6c7e0450492bf4c0a6c431357,train,4,18.194082,0.000,0.000,0.000,0.000,0,0,Manhattan-like
r47D5H71a5s_e6e19fd376c544b58035a32bd44ed8d4,train,8,44.755116,0.000,0.000,0.000,0.000,0,0,Manhattan-like
s8pcmisQ38h_4ab7185168cc482bb745b7de90029bf3,train,8,72.685304,0.000,0.000,0.000,0.000,0,0,Manhattan-like
s8pcmisQ38h_796a7cec3a9648a097bfe3a76587513f,train,4,47.058704,0.000,0.000,0.000,0.000,0,0,Manhattan-like
s8pcmisQ38h_7efd4325cb7f42519c11210ffa7a7e1c,train,4,61.910179,0.000,0.000,0.000,0.000,0,0,Manhattan-like
s8pcmisQ38h_b2e6464d05eb49c69144ff197c24db72,train,8,61.795697,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_2063eaa6e4b64fb5bca5cf30886f30cd,train,14,70.773170,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_2088e86b63984a319cc5953ab54c5aa3,train,12,59.477080,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_2214a74fb40846aa8acf94d88a1b19c0,train,8,20.069304,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_2b718e682ee748bd8f192db63b7047ac,train,8,17.466490,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_3c2de69b2f6248588dd1f95fad024d65,train,4,17.013315,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_3f0d8efd564e4cfcb7d84016b6e5913b,train,6,12.570297,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_40268bad0e6240a2950ec0b8f46ba5bb,train,6,19.246509,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_4516c61b63d3423fbcb2b5cf0cc66a9c,train,10,35.594783,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_522362613f6341389177c0c259455f38,train,6,29.329406,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_54ec02d8e3b34bb98f816214688ee85c,train,6,16.478615,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_5832fa0c60c9437b88f5d4caea1ee610,train,6,17.488419,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_59f23812d07140bea7bb9680c6efbe7d,train,14,44.661407,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_5b51cd89b9cd4ee5926803ed37c834ea,train,14,40.246532,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_5c092cee3b7c4684955a2827c06b87e1,train,6,18.432339,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_5dbdae2b57b94479b9b3e9da9865e791,train,16,66.273331,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_5f85efa3f83446259fac90af80988db9,train,8,22.611705,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_67074bd96a2d46028ec490d58865b730,train,16,45.013622,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_7401b31bb6bc415d8802bcca69c7f12a,train,6,15.945185,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_76228b7929e042119bcefc90a85fe8d6,train,8,21.420115,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_76df66b4815b44abb28ecdc7bdd95a29,train,6,17.372186,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_7c3b9e689c014d5483dcee581d6c53f5,train,8,43.282409,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_8a3c83d4c42842c8a60866868b7730a4,train,12,37.226731,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_8f1702c829e84c9f9b440be385f50367,train,6,17.592289,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_9b9d929b88994a0eaf69501c2cab3444,train,8,34.193442,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_a183fdb964e144488b74375d9ea65dd9,train,6,16.572780,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_a78f668e5f7b4afebd355b946aeb9422,train,10,20.177413,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_b04c9ee3c157489e9d50a399cece8b6d,train,12,33.391449,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_b543b745552746b9bab6146057a23f8e,train,14,66.981828,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_b7399a1023fa401cac7c61be394ab63d,train,6,28.399268,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_b75981f465ee4e9cb88d8ffa92a8d5ba,train,8,31.326106,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_b814285591cc43f799874da54f847a54,train,10,40.375708,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_b8ec757801244836bf17dcb1622c3022,train,16,73.464347,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_c5d69bc65a974825ba37fb9301bd063f,train,4,4.925544,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_c9b12291d12d4d47acbadfe3c587a435,train,8,30.575015,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_cd34b75acbf5486bba1630b63870a345,train,8,34.259476,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_d3f0371cd16c4c31b85ea0cbffb930b2,train,6,15.980586,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_d9a69bc7b8a54a319a05f366120ef056,train,6,28.126178,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_dfa0373deb9d4e5db88b76c95dc0d6a9,train,8,33.836544,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_e82e3f859f25463c8b9505111de68b78,train,6,16.819049,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_f1a519e014f04d569a902f3565d0c209,train,10,20.200373,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_f58a651ac01e4fb99bafd15400a7d512,train,4,18.155400,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_f67a0a7122734994ab1807898f0e8441,train,8,33.673114,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_f6f840fb1c134312bc96cbbfbd1d24aa,train,4,14.784658,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_f88ef0b879b04fe5a8d0d4d96f9ebf6d,train,12,23.181285,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sKLMLpTHeUy_fbd7f3d338eb4ff883275a1c54e61bd9,train,4,19.789167,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_00436103b70e4addb6e3d0556db05141,train,6,36.321301,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_00f205a65f374c5299b67176c0852e91,train,8,27.466893,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_05869550e06a407a8dedf24f887c9b26,train,4,9.426185,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_06f99bb8fc5a439f80df2c7ec9b74ee8,train,4,9.814023,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_0f66c6d380084442bc92186bcd20a39f,train,8,35.693445,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_12eaf8b2b7b64622b330bd58d275f02a,train,8,36.323520,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_177f67f4e2264d24996672f84cd38405,train,8,33.733211,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_24d10bcad3b84d3a942f76fc34c2b210,train,4,9.442898,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_26b1d5f7e2684a989a67d0b799001a93,train,4,23.486646,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_279aa7019bd34bba990d425da5166638,train,4,21.959321,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_2f5285734159491fa089541bf820e528,train,4,21.267437,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_3145063a8bd64299952a6a2812fa039f,train,4,8.897966,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_34d06442d74d4ccd94c988016006e073,train,4,9.707146,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_36125b611aba4e4bba244d11a6725b08,train,4,25.481800,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_4c778faa3ebe485590f7b201b0090251,train,6,29.589845,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_4cb29a3b0953492ab298b638d9cc092d,train,8,31.858031,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_55abf0a58ae34456a58279523de80df6,train,4,22.252746,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_57b43c4b652b4af38126985a2c60b8ae,train,4,6.835686,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_5d8d5fbcc95e47b4be3ef51862b4d1f8,train,8,23.979940,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_65a868262eb74921b6a6792baa995ddd,train,4,9.517358,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_6ae4a52e16074a7f9e8cbbba2bf16eac,train,6,16.414604,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_6e41a7632c5a4048a17a316d7192b97e,train,6,21.957890,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_70f4a1eb60744999ba4a1f63fef62afe,train,4,23.951723,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_74761d0d8d3748e296b419643083df93,train,8,34.682509,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_7cb2c4bc9ad84463b4d0c6a91b8c4640,train,4,12.142024,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_7d41ce8de085471f9d97bbff6b0c1831,train,8,35.120816,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_8112f9278bdf4dfbad53e140b846620c,train,8,31.982608,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_8138835f78064c28b6c9c35a89eda7d6,train,4,31.777840,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_820774305e6f432ea789534d9cda5671,train,4,21.648880,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_828c1d66f183441db9ac8bfcc7e5de31,train,6,18.029081,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_859a7c9c12c847d9a6860bd6d6bd635a,train,8,40.939199,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_86231c45c6ac4672bd9c478bd0341335,train,6,16.032352,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_88a0c5bfe697410199d1846d7ecea7d1,train,8,40.400747,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_9276c9a3c8964936a1250f7ebd7edbbf,train,10,57.241578,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_942331a24b5f46239caa4219a905e349,train,4,21.349848,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_976ad0993bce4c5784da72eb4570d795,train,4,7.742599,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_a16dec9339d9487491fd55c465312db4,train,6,25.865673,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_ac03a2880cf542ea9c515171a3c4266f,train,4,11.780788,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_b24cfea7482b4f35b4740f621fb458fd,train,4,22.717849,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_ba63547adb5643acbeaa36513d8b4e6b,train,6,16.819502,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_cf20a83d4f5a490f8b07ddd43d0abc72,train,8,34.907525,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_eb74eebca6c646808946749065633047,train,4,22.045953,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_eed2f80b1b7c4900bdf96f39bee92c8f,train,8,32.067154,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_eef89e7a055443d8825cf94f092aaa35,train,4,23.635835,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_f39a5c37f80d48849b63bc84bbe395ae,train,4,24.779976,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_fe246b702d174cd798e335d5704068a3,train,4,25.876041,0.000,0.000,0.000,0.000,0,0,Manhattan-like
sT4fr6TAbpF_ff07f2a04de04dac84e8ed51039c87ca,train,8,32.390105,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_06707456aa1e41ccb840fed4137cb468,train,8,20.932499,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_07eec017bd8e4bf68011d958735a997a,train,10,20.462429,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_0d5ad0a5f68e43c6a273d70cbd09dd4f,train,10,22.179963,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_2ab7cc6ff29e4f8298446de2fb2a3f01,train,16,49.249483,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_2b12f2ce332c461cb6d7d4f25b64990e,train,8,14.914833,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_343c4f94c6aa47a4b635a78e8c9e2ef7,train,18,86.578368,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_5c51cb6896db49b39e37d8574502946d,train,18,35.138212,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_5eaf782cc1e34b038bfa2d2fd383ab0a,train,14,32.587540,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_67a696124eb54cb9bb570f28df5fb8ab,train,12,32.525775,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_7549e6eb2d5c4bc8957afd427743042a,train,18,67.493950,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_79569bffc7674614a31ad21a0d3f922f,train,6,21.924670,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_8923021abb864d32bc0323178b26ee8f,train,6,18.691166,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_8a635ca266c041c484817498ec7aaabd,train,14,64.799235,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_9f6209947e3d45fe81ea6e3293c3efdc,train,8,20.613855,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_a4755f88913d48a885da112031e73536,train,10,18.597263,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_a599e4a5e64a4b8aae49c496b524a052,train,4,11.145824,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_ad506c95650a444eb205c2f9ebbd26fc,train,10,40.046693,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_b3495296a3cd428f9bafcca85050c313,train,12,16.201046,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_b4039b0250b54f39bec528bfd85ebcc0,train,16,33.097273,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_c698b26b237344e3b2cbdbaa6ee70ae1,train,18,21.854824,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_e712e90c48dc4baf9261c51ffc15660b,train,18,38.710257,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ur6pFq6Qu1A_eb6b13622d6a4efcab3e53cabf5e2f01,train,6,15.868498,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_0454f54d1be8466ba4760bc4ca275f43,train,4,14.143499,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_0bda68aefc4347a1bf992849bd7a616a,train,4,9.151435,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_0ec77a25298c4935b585db95e91ed83f,train,6,27.319936,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_0f8ff514226040b6bb8c1a2c9cb168f2,train,4,14.796556,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_177f59d6a9464008ac5c0a186a3a4acc,train,4,14.881541,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_1e5d5e45bf0844ce8032a9aad112260c,train,4,16.389308,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_1f169ea3d73c4cc8b7f653c4d4ff15cb,train,4,31.982899,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_1f4dbc516bac46a1a3ea1ae2c0e30f60,train,4,16.708833,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_20ebc6f329244c5aad279fd6aacff577,train,4,8.108127,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_227f460a7ab143ebb0716888379db76f,train,6,32.477859,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_271c2fa0c2e24b29b1f1af665cee8dff,train,10,42.805619,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_28efb6e3427f427d989566cd1aa10b8d,train,6,8.884342,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_3a0dc03705854da6abdd90b433887691,train,6,24.343732,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_3d0386c86a4a4ada8dc4a3ac54e7315c,train,4,15.063156,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_3d871416717845ab8642e969c803fbd9,train,4,15.953512,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_3e1701bd29544e47b96d79d370933af5,train,12,26.040976,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_413c77e209de4113b311424bcaa62bb5,train,4,19.525713,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_421a3c211c2c4abdb53c55ab1c2e21eb,train,4,19.104673,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_4621097f71804ab1a75797c23328755a,train,4,34.541724,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_468dc41d313746d0a4bcda690794d9bb,train,6,25.673300,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_468e68b506364540972f4c718ca8c752,train,6,23.821562,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_4fcd68dd08c4492aa47ddb5c31d7e1bf,train,6,24.515994,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_545da9c1d46243758c2f904ff4812ab0,train,4,14.132941,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_59267d1a855e425e85e00a7cad6464b1,train,4,25.331051,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_5cdd513110c54c72b6d9be6f351d32df,train,4,27.754496,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_605736f22ba342a19dd128b758abe427,train,4,37.117124,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_605c759ce3ae47259eea6154501b62ba,train,12,28.248641,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_61891832db1a494cb1e163fc4f23a693,train,6,26.443869,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_62d8a9f4582a4c86affc6bf4d00f63df,train,4,15.953842,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_6309f0ce3b9b4488bf9aa2dde1da9f3f,train,4,19.322358,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_6459d2b4acd84d8590eeda3114a24885,train,6,32.976671,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_65e411cc696a40f49d89a3c278889c3c,train,4,34.542097,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_6624bc0717af4b1a87d984537d569bf2,train,6,11.635854,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_678feb6bbe4745acb80e2a50b6dd9f5a,train,4,24.997094,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_67c20b163349417893a145ea7a3f1cd7,train,4,17.457539,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_6862217358884d56a90b1012aad23d36,train,4,14.996584,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_6966032cefef42718e3ee3d98b0101af,train,4,6.195119,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_6d24bda8869b42a68cce494e2934191c,train,4,6.099940,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_6fe29c72b80b449492666e34067f9008,train,4,19.481733,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_72db3245ca954e239e8a1ae3b78726e7,train,4,16.349474,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_73843243a62a46c4a7451799e909c9f7,train,4,15.939394,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_77fa4b2db2cf45a0abff5833de1bc079,train,4,17.027463,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_81250dc8c43340689897b178d434c23b,train,4,16.451600,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_85f96a391fcc4e23a5c3b3830a5955e7,train,6,11.044032,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_8c6f5e702e7a473987f6ae0a3dbd4442,train,4,17.903288,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_9186192bc71b4e868af5b35244643ca4,train,6,11.686010,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_91e99aaa58e548a4b9db01e0f6863567,train,4,14.881228,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_93528274a86b47e6a3b0a6f398090741,train,4,16.652706,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_9785829df8fc43df823f9a74557b1e64,train,4,8.766455,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_9ed4c18d4e0b494095a24e48c801bfb3,train,6,22.662233,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_a0e4ec41dae34ccfbfaaf719c22b8388,train,4,5.447912,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_a0e69514034f4b3f81f1addeef642e66,train,8,10.708201,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_a2fc97d027ed4f82971e361e5e476de4,train,4,7.008958,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_a4c2f102b23b4d4b87b21d3cb5d0cfa2,train,4,16.768423,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_a93a97e5e78946438c199367964bd080,train,4,14.597722,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_ab9ba8a03d1e494190a7ff9ec6cfb677,train,6,26.543192,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_b29b1e6ad88b4381aa1cc57a80f37af4,train,4,8.921425,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_b364eb0104d34725810601cc14ebc900,train,6,28.095694,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_b5145233e4ab457ba0c31f9eb20307bf,train,4,17.289058,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_b6169f1b5e0a42489ed145131e9ae486,train,4,16.261572,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_b62f605b7c14452bb33bc503fef6a9c6,train,4,16.326586,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_bf1d077ef3214d8ca1e74b5a2e378080,train,8,12.418540,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_bfe100fb6ef24661831ea5d65e4e62ce,train,4,9.356638,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_bff73ad3851642d79ce25063c9c5a71e,train,6,24.617640,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_c640736df26241529c55198137868ecd,train,4,18.066898,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_c694ace3fc364ef4990a3dd40dcc6a64,train,4,17.920838,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_c782e1f5ad79494882c9b6715060236c,train,6,26.481011,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_c929b31b97a14f91b1cadb318a4a8353,train,4,8.349187,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_cd657625baf8410f88fe3a3bd8e5a771,train,6,16.304706,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_cdd11a8615a140ebbe4d0177d5aec1ab,train,4,15.181568,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_ce528f7b4649463a8b908c34ee620d36,train,10,31.588827,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_ceae9606b23d4b31a157923b09655baa,train,4,11.248769,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_ceaee8b594de4d2d8c9f7625c0dbe09d,train,4,16.603381,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_d509ae119b9f44daa01672e8e84a8e18,train,8,38.310349,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_d5363662598b42b5b72a401065028040,train,6,23.770559,0.000,0.000,0.000,0.000,0,0,Manhattan-like
vyrNrziPKCB_d771d6746f274d4d90697765491f308e,train,4,8.565026,0.000,0.000,0.000,0.000,0,0,Manhattan-like
